date,part_id,sales_quantity
2023-06,SHP207,62
2023-07,SHP207,61
2023-08,SHP207,61
2023-09,SHP207,60
2023-10,SHP207,61
2023-11,SHP207,61
2023-12,SHP207,64
2024-01,SHP207,61
2024-02,SHP207,61
2024-03,SHP207,59
2024-04,SHP207,61
2024-05,SHP207,61
2024-06,SHP207,64
2024-07,SHP207,61
2024-08,SHP207,61
2024-09,SHP207,65
2024-10,SHP207,61
2022-11,SHP208,34
2022-12,SHP208,33
2022-12,SHP208,33
2023-01,SHP208,34
2023-03,SHP208,32
2023-03,SHP208,32
2023-04,SHP208,34
2023-05,SHP208,34
2023-06,SHP208,34
2023-07,SHP208,34
2023-08,SHP208,34
2023-09,SHP208,33
2023-10,SHP208,34
2023-11,SHP208,34
2023-12,SHP208,35
2024-01,SHP208,34
2024-02,SHP208,34
2024-03,SHP208,33
2024-04,SHP208,34
2024-05,SHP208,34
2024-06,SHP208,36
2024-07,SHP208,34
2024-08,SHP208,34
2024-09,SHP208,36
2024-10,SHP208,34
2022-11,SHP209,34
2022-12,SHP209,33
2022-12,SHP209,33
2023-01,SHP209,34
2023-03,SHP209,32
2023-03,SHP209,32
2023-04,SHP209,34
2023-05,SHP209,34
2023-06,SHP209,34
2023-07,SHP209,34
2023-08,SHP209,34
2023-09,SHP209,33
2023-10,SHP209,34
2023-11,SHP209,34
2023-12,SHP209,35
2024-01,SHP209,34
2024-02,SHP209,34
2024-03,SHP209,33
2024-04,SHP209,34
2024-05,SHP209,34
2024-06,SHP209,36
2024-07,SHP209,34
2024-08,SHP209,34
2024-09,SHP209,36
2024-10,SHP209,34
2022-11,SHP210,242
2022-12,SHP210,239
2022-12,SHP210,239
2023-01,SHP210,242
2023-03,SHP210,228
2023-03,SHP210,228
2023-04,SHP210,242
2023-05,SHP210,242
2023-06,SHP210,248
2023-07,SHP210,242
2023-08,SHP210,242
2023-09,SHP210,239
2023-10,SHP210,242
2023-11,SHP210,242
2023-12,SHP210,254
2024-01,SHP210,242
2024-02,SHP210,242
2024-03,SHP210,237
2024-04,SHP210,242
2024-05,SHP210,242
2024-06,SHP210,257
2024-07,SHP210,242
2024-08,SHP210,242
2024-09,SHP210,258
2024-10,SHP210,242
2022-11,SHP211,194
2022-12,SHP211,192
2022-12,SHP211,192
2023-01,SHP211,194
2023-03,SHP211,182
2023-03,SHP211,182
2023-04,SHP211,194
2023-05,SHP211,194
2023-06,SHP211,199
2023-07,SHP211,194
2023-08,SHP211,194
2023-09,SHP211,191
2023-10,SHP211,194
2023-11,SHP211,194
2023-12,SHP211,203
2024-01,SHP211,194
2024-02,SHP211,194
2024-03,SHP211,190
2024-04,SHP211,194
2024-05,SHP211,194
2024-06,SHP211,206
2024-07,SHP211,194
2024-08,SHP211,194
2024-09,SHP211,206
2024-10,SHP211,194
2022-11,SHP212,81
2022-12,SHP212,80
2022-12,SHP212,80
2023-01,SHP212,81
2023-03,SHP212,76
2023-03,SHP212,76
2023-04,SHP212,81
2023-05,SHP212,81
2023-06,SHP212,83
2023-07,SHP212,81
2023-08,SHP212,81
2023-09,SHP212,79
2023-10,SHP212,81
2023-11,SHP212,81
2023-12,SHP212,85
2024-01,SHP212,81
2024-02,SHP212,81
2024-03,SHP212,79
2024-04,SHP212,81
2024-05,SHP212,81
2024-06,SHP212,86
2024-07,SHP212,81
2024-08,SHP212,81
2024-09,SHP212,86
2024-10,SHP212,81
2022-11,SHP213,104
2022-12,SHP213,102
2022-12,SHP213,102
2023-01,SHP213,104
2023-03,SHP213,98
2023-03,SHP213,98
2023-04,SHP213,104
2023-05,SHP213,104
2023-06,SHP213,106
2023-07,SHP213,104
2023-08,SHP213,104
2023-09,SHP213,102
2023-10,SHP213,104
2023-11,SHP213,104
2023-12,SHP213,109
2024-01,SHP213,104
2024-02,SHP213,104
2024-03,SHP213,102
2024-04,SHP213,104
2024-05,SHP213,104
2024-06,SHP213,110
2024-07,SHP213,104
2024-08,SHP213,104
2024-09,SHP213,110
2024-10,SHP213,104
2022-11,SHP214,174
2022-12,SHP214,172
2022-12,SHP214,172
2023-01,SHP214,174
2023-03,SHP214,164
2023-03,SHP214,164
2023-04,SHP214,174
2023-05,SHP214,174
2023-06,SHP214,178
2023-07,SHP214,174
2023-08,SHP214,174
2023-09,SHP214,171
2023-10,SHP214,174
2023-11,SHP214,174
2023-12,SHP214,182
2024-01,SHP214,174
2024-02,SHP214,174
2024-03,SHP214,170
2024-04,SHP214,174
2024-05,SHP214,174
2024-06,SHP214,184
2024-07,SHP214,174
2024-08,SHP214,174
2024-09,SHP214,185
2024-10,SHP214,174
2022-11,EHP215,226
2022-12,EHP215,223
2022-12,EHP215,223
2023-01,EHP215,226
2023-03,EHP215,213
2023-03,EHP215,213
2023-04,EHP215,226
2023-05,EHP215,226
2023-06,EHP215,232
2023-07,EHP215,226
2023-08,EHP215,226
2023-09,EHP215,223
2023-10,EHP215,226
2023-11,EHP215,226
2023-12,EHP215,237
2024-01,EHP215,226
2024-02,EHP215,226
2024-03,EHP215,221
2024-04,EHP215,226
2024-05,EHP215,226
2024-06,EHP215,240
2024-07,EHP215,226
2024-08,EHP215,226
2024-09,EHP215,241
2024-10,EHP215,226
2022-11,EHP216,223
2022-12,EHP216,220
2022-12,EHP216,220
2023-01,EHP216,223
2023-03,EHP216,210
2023-03,EHP216,210
2023-04,EHP216,223
2023-05,EHP216,223
2023-06,EHP216,229
2023-07,EHP216,223
2023-08,EHP216,223
2023-09,EHP216,220
2023-10,EHP216,223
2023-11,EHP216,223
2023-12,EHP216,234
2024-01,EHP216,223
2024-02,EHP216,223
2024-03,EHP216,218
2024-04,EHP216,223
2024-05,EHP216,223
2024-06,EHP216,237
2024-07,EHP216,223
2024-08,EHP216,223
2024-09,EHP216,237
2024-10,EHP216,223
2022-11,EHP217,245
2022-12,EHP217,242
2022-12,EHP217,242
2023-01,EHP217,245
2023-03,EHP217,231
2023-03,EHP217,231
2023-04,EHP217,245
2023-05,EHP217,245
2023-06,EHP217,251
2023-07,EHP217,245
2023-08,EHP217,245
2023-09,EHP217,241
2023-10,EHP217,245
2023-11,EHP217,245
2023-12,EHP217,257
2024-01,EHP217,245
2024-02,EHP217,245
2024-03,EHP217,240
2024-04,EHP217,245
2024-05,EHP217,245
2024-06,EHP217,260
2024-07,EHP217,245
2024-08,EHP217,245
2024-09,EHP217,261
2024-10,EHP217,245
2022-11,EHP218,29
2022-12,EHP218,28
2022-12,EHP218,28
2023-01,EHP218,29
2023-03,EHP218,27
2023-03,EHP218,27
2023-04,EHP218,29
2023-05,EHP218,29
2023-06,EHP218,29
2023-07,EHP218,29
2023-08,EHP218,29
2023-09,EHP218,28
2023-10,EHP218,29
2023-11,EHP218,29
2023-12,EHP218,30
2024-01,EHP218,29
2024-02,EHP218,29
2024-03,EHP218,28
2024-04,EHP218,29
2024-05,EHP218,29
2024-06,EHP218,30
2024-07,EHP218,29
2024-08,EHP218,29
2024-09,EHP218,30
2024-10,EHP218,29
2022-11,EHP219,44
2022-12,EHP219,43
2022-12,EHP219,43
2023-01,EHP219,44
2023-03,EHP219,41
2023-03,EHP219,41
2023-04,EHP219,44
2023-05,EHP219,44
2023-06,EHP219,45
2023-07,EHP219,44
2023-08,EHP219,44
2023-09,EHP219,43
2023-10,EHP219,44
2023-11,EHP219,44
2023-12,EHP219,46
2024-01,EHP219,44
2024-02,EHP219,44
2024-03,EHP219,43
2024-04,EHP219,44
2024-05,EHP219,44
2024-06,EHP219,46
2024-07,EHP219,44
2024-08,EHP219,44
2024-09,EHP219,46
2024-10,EHP219,44
2022-11,EHP220,56
2022-12,EHP220,55
2022-12,EHP220,55
2023-01,EHP220,56
2023-03,EHP220,52
2023-03,EHP220,52
2023-04,EHP220,56
2023-05,EHP220,56
2023-06,EHP220,57
2023-07,EHP220,56
2023-08,EHP220,56
2023-09,EHP220,55
2023-10,EHP220,56
2023-11,EHP220,56
2023-12,EHP220,58
2024-01,EHP220,56
2024-02,EHP220,56
2024-03,EHP220,54
2024-04,EHP220,56
2024-05,EHP220,56
2024-06,EHP220,59
2024-07,EHP220,56
2024-08,EHP220,56
2024-09,EHP220,59
2024-10,EHP220,56
2022-11,EHP221,194
2022-12,EHP221,192
2022-12,EHP221,192
2023-01,EHP221,194
2023-03,EHP221,182
2023-03,EHP221,182
2023-04,EHP221,194
2023-05,EHP221,194
2023-06,EHP221,199
2023-07,EHP221,194
2023-08,EHP221,194
2023-09,EHP221,191
2023-10,EHP221,194
2023-11,EHP221,194
2023-12,EHP221,203
2024-01,EHP221,194
2024-02,EHP221,194
2024-03,EHP221,190
2024-04,EHP221,194
2024-05,EHP221,194
2024-06,EHP221,206
2024-07,EHP221,194
2024-08,EHP221,194
2024-09,EHP221,206
2024-10,EHP221,194
2022-11,EHP222,273
2022-12,EHP222,270
2022-12,EHP222,270
2023-01,EHP222,273
2023-03,EHP222,257
2023-03,EHP222,257
2023-04,EHP222,273
2023-05,EHP222,273
2023-06,EHP222,280
2023-07,EHP222,273
2023-08,EHP222,273
2023-09,EHP222,269
2023-10,EHP222,273
2023-11,EHP222,273
2023-12,EHP222,287
2024-01,EHP222,273
2024-02,EHP222,273
2024-03,EHP222,267
2024-04,EHP222,273
2024-05,EHP222,273
2024-06,EHP222,290
2024-07,EHP222,273
2024-08,EHP222,273
2024-09,EHP222,291
2024-10,EHP222,273
2022-11,EHP223,110
2022-12,EHP223,108
2022-12,EHP223,108
2023-01,EHP223,110
2023-03,EHP223,103
2023-03,EHP223,103
2023-04,EHP223,110
2023-05,EHP223,110
2023-06,EHP223,113
2023-07,EHP223,110
2023-08,EHP223,110
2023-09,EHP223,108
2023-10,EHP223,110
2023-11,EHP223,110
2023-12,EHP223,115
2024-01,EHP223,110
2024-02,EHP223,110
2024-03,EHP223,107
2024-04,EHP223,110
2024-05,EHP223,110
2024-06,EHP223,116
2024-07,EHP223,110
2024-08,EHP223,110
2024-09,EHP223,117
2024-10,EHP223,110
2022-11,EHP224,101
2022-12,EHP224,100
2022-12,EHP224,100
2023-01,EHP224,101
2023-03,EHP224,95
2023-03,EHP224,95
2023-04,EHP224,101
2023-05,EHP224,101
2023-06,EHP224,103
2023-07,EHP224,101
2023-08,EHP224,101
2023-09,EHP224,99
2023-10,EHP224,101
2023-11,EHP224,101
2023-12,EHP224,106
2024-01,EHP224,101
2024-02,EHP224,101
2024-03,EHP224,99
2024-04,EHP224,101
2024-05,EHP224,101
2024-06,EHP224,107
2024-07,EHP224,101
2024-08,EHP224,101
2024-09,EHP224,107
2024-10,EHP224,101
2022-11,EHP225,43
2022-12,EHP225,42
2022-12,EHP225,42
2023-01,EHP225,43
2023-03,EHP225,40
2023-03,EHP225,40
2023-04,EHP225,43
2023-05,EHP225,43
2023-06,EHP225,44
2023-07,EHP225,43
2023-08,EHP225,43
2023-09,EHP225,42
2023-10,EHP225,43
2023-11,EHP225,43
2023-12,EHP225,45
2024-01,EHP225,43
2024-02,EHP225,43
2024-03,EHP225,42
2024-04,EHP225,43
2024-05,EHP225,43
2024-06,EHP225,45
2024-07,EHP225,43
2024-08,EHP225,43
2024-09,EHP225,45
2024-10,EHP225,43
2022-11,EHP226,267
2022-12,EHP226,264
2022-12,EHP226,264
2023-01,EHP226,267
2023-03,EHP226,251
2023-03,EHP226,251
2023-04,EHP226,267
2023-05,EHP226,267
2023-06,EHP226,274
2023-07,EHP226,267
2023-08,EHP226,267
2023-09,EHP226,263
2023-10,EHP226,267
2023-11,EHP226,267
2023-12,EHP226,280
2024-01,EHP226,267
2024-02,EHP226,267
2024-03,EHP226,261
2024-04,EHP226,267
2024-05,EHP226,267
2024-06,EHP226,283
2024-07,EHP226,267
2024-08,EHP226,267
2024-09,EHP226,284
2024-10,EHP226,267
2022-11,EHP227,46
2022-12,EHP227,45
2022-12,EHP227,45
2023-01,EHP227,46
2023-03,EHP227,43
2023-03,EHP227,43
2023-04,EHP227,46
2023-05,EHP227,46
2023-06,EHP227,47
2023-07,EHP227,46
2023-08,EHP227,46
2023-09,EHP227,45
2023-10,EHP227,46
2023-11,EHP227,46
2023-12,EHP227,48
2024-01,EHP227,46
2024-02,EHP227,46
2024-03,EHP227,45
2024-04,EHP227,46
2024-05,EHP227,46
2024-06,EHP227,48
2024-07,EHP227,46
2024-08,EHP227,46
2024-09,EHP227,49
2024-10,EHP227,46
2022-11,EHP228,65
2022-12,EHP228,64
2022-12,EHP228,64
2023-01,EHP228,65
2023-03,EHP228,61
2023-03,EHP228,61
2023-04,EHP228,65
2023-05,EHP228,65
2023-06,EHP228,66
2023-07,EHP228,65
2023-08,EHP228,65
2023-09,EHP228,64
2023-10,EHP228,65
2023-11,EHP228,65
2023-12,EHP228,68
2024-01,EHP228,65
2024-02,EHP228,65
2024-03,EHP228,63
2024-04,EHP228,65
2024-05,EHP228,65
2024-06,EHP228,69
2024-07,EHP228,65
2024-08,EHP228,65
2024-09,EHP228,69
2024-10,EHP228,65
2022-11,EHP229,258
2022-12,EHP229,255
2022-12,EHP229,255
2023-01,EHP229,258
2023-03,EHP229,243
2023-03,EHP229,243
2023-04,EHP229,258
2023-05,EHP229,258
2023-06,EHP229,265
2023-07,EHP229,258
2023-08,EHP229,258
2023-09,EHP229,254
2023-10,EHP229,258
2023-11,EHP229,258
2023-12,EHP229,271
2024-01,EHP229,258
2024-02,EHP229,258
2024-03,EHP229,253
2024-04,EHP229,258
2024-05,EHP229,258
2024-06,EHP229,274
2024-07,EHP229,258
2024-08,EHP229,258
2024-09,EHP229,275
2024-10,EHP229,258
2022-11,EHP230,32
2022-12,EHP230,31
2022-12,EHP230,31
2023-01,EHP230,32
2023-03,EHP230,30
2023-03,EHP230,30
2023-04,EHP230,32
2023-05,EHP230,32
2023-06,EHP230,32
2023-07,EHP230,32
2023-08,EHP230,32
2023-09,EHP230,31
2023-10,EHP230,32
2023-11,EHP230,32
2023-12,EHP230,33
2024-01,EHP230,32
2024-02,EHP230,32
2024-03,EHP230,31
2024-04,EHP230,32
2024-05,EHP230,32
2024-06,EHP230,34
2024-07,EHP230,32
2024-08,EHP230,32
2024-09,EHP230,34
2024-10,EHP230,32
2022-11,EHP231,77
2022-12,EHP231,76
2022-12,EHP231,76
2023-01,EHP231,77
2023-03,EHP231,72
2023-03,EHP231,72
2023-04,EHP231,77
2023-05,EHP231,77
2023-06,EHP231,79
2023-07,EHP231,77
2023-08,EHP231,77
2023-09,EHP231,76
2023-10,EHP231,77
2023-11,EHP231,77
2023-12,EHP231,80
2024-01,EHP231,77
2024-02,EHP231,77
2024-03,EHP231,75
2024-04,EHP231,77
2024-05,EHP231,77
2024-06,EHP231,81
2024-07,EHP231,77
2024-08,EHP231,77
2024-09,EHP231,82
2024-10,EHP231,77
2022-11,EHP232,166
2022-12,EHP232,164
2022-12,EHP232,164
2023-01,EHP232,166
2023-03,EHP232,156
2023-03,EHP232,156
2023-04,EHP232,166
2023-05,EHP232,166
2023-06,EHP232,170
2023-07,EHP232,166
2023-08,EHP232,166
2023-09,EHP232,163
2023-10,EHP232,166
2023-11,EHP232,166
2023-12,EHP232,174
2024-01,EHP232,166
2024-02,EHP232,166
2024-03,EHP232,162
2024-04,EHP232,166
2024-05,EHP232,166
2024-06,EHP232,176
2024-07,EHP232,166
2024-08,EHP232,166
2024-09,EHP232,177
2024-10,EHP232,166
2022-11,EHP233,141
2022-12,EHP233,139
2022-12,EHP233,139
2023-01,EHP233,141
2023-03,EHP233,132
2023-03,EHP233,132
2023-04,EHP233,141
2023-05,EHP233,141
2023-06,EHP233,144
2023-07,EHP233,141
2023-08,EHP233,141
2023-09,EHP233,139
2023-10,EHP233,141
2023-11,EHP233,141
2023-12,EHP233,148
2024-01,EHP233,141
2024-02,EHP233,141
2024-03,EHP233,138
2024-04,EHP233,141
2024-05,EHP233,141
2024-06,EHP233,149
2024-07,EHP233,141
2024-08,EHP233,141
2024-09,EHP233,150
2024-10,EHP233,141
2022-11,EHP234,39
2022-12,EHP234,38
2022-12,EHP234,38
2023-01,EHP234,39
2023-03,EHP234,36
2023-03,EHP234,36
2023-04,EHP234,39
2023-05,EHP234,39
2023-06,EHP234,40
2023-07,EHP234,39
2023-08,EHP234,39
2023-09,EHP234,38
2023-10,EHP234,39
2023-11,EHP234,39
2023-12,EHP234,41
2024-01,EHP234,39
2024-02,EHP234,39
2024-03,EHP234,38
2024-04,EHP234,39
2024-05,EHP234,39
2024-06,EHP234,41
2024-07,EHP234,39
2024-08,EHP234,39
2024-09,EHP234,41
2024-10,EHP234,39
2022-11,EHP235,210
2022-12,EHP235,207
2022-12,EHP235,207
2023-01,EHP235,210
2023-03,EHP235,198
2023-03,EHP235,198
2023-04,EHP235,210
2023-05,EHP235,210
2023-06,EHP235,215
2023-07,EHP235,210
2023-08,EHP235,210
2023-09,EHP235,207
2023-10,EHP235,210
2023-11,EHP235,210
2023-12,EHP235,220
2024-01,EHP235,210
2024-02,EHP235,210
2024-03,EHP235,205
2024-04,EHP235,210
2024-05,EHP235,210
2024-06,EHP235,223
2024-07,EHP235,210
2024-08,EHP235,210
2024-09,EHP235,224
2024-10,EHP235,210
2022-11,EHP236,135
2022-12,EHP236,133
2022-12,EHP236,133
2023-01,EHP236,135
2023-03,EHP236,127
2023-03,EHP236,127
2023-04,EHP236,135
2023-05,EHP236,135
2023-06,EHP236,138
2023-07,EHP236,135
2023-08,EHP236,135
2023-09,EHP236,133
2023-10,EHP236,135
2023-11,EHP236,135
2023-12,EHP236,141
2024-01,EHP236,135
2024-02,EHP236,135
2024-03,EHP236,132
2024-04,EHP236,135
2024-05,EHP236,135
2024-06,EHP236,143
2024-07,EHP236,135
2024-08,EHP236,135
2024-09,EHP236,144
2024-10,EHP236,135
2022-11,EHP237,234
2022-12,EHP237,231
2022-12,EHP237,231
2023-01,EHP237,234
2023-03,EHP237,220
2023-03,EHP237,220
2023-04,EHP237,234
2023-05,EHP237,234
2023-06,EHP237,240
2023-07,EHP237,234
2023-08,EHP237,234
2023-09,EHP237,231
2023-10,EHP237,234
2023-11,EHP237,234
2023-12,EHP237,246
2024-01,EHP237,234
2024-02,EHP237,234
2024-03,EHP237,229
2024-04,EHP237,234
2024-05,EHP237,234
2024-06,EHP237,248
2024-07,EHP237,234
2024-08,EHP237,234
2024-09,EHP237,249
2024-10,EHP237,234
2022-11,EHP238,36
2022-12,EHP238,35
2022-12,EHP238,35
2023-01,EHP238,36
2023-03,EHP238,33
2023-03,EHP238,33
2023-04,EHP238,36
2023-05,EHP238,36
2023-06,EHP238,36
2023-07,EHP238,36
2023-08,EHP238,36
2023-09,EHP238,35
2023-10,EHP238,36
2023-11,EHP238,36
2023-12,EHP238,37
2024-01,EHP238,36
2024-02,EHP238,36
2024-03,EHP238,35
2024-04,EHP238,36
2024-05,EHP238,36
2024-06,EHP238,38
2024-07,EHP238,36
2024-08,EHP238,36
2024-09,EHP238,38
2024-10,EHP238,36
2022-11,EHP239,23
2022-12,EHP239,22
2022-12,EHP239,22
2023-01,EHP239,23
2023-03,EHP239,21
2023-03,EHP239,21
2023-04,EHP239,23
2023-05,EHP239,23
2023-06,EHP239,23
2023-07,EHP239,23
2023-08,EHP239,23
2023-09,EHP239,22
2023-10,EHP239,23
2023-11,EHP239,23
2023-12,EHP239,24
2024-01,EHP239,23
2024-02,EHP239,23
2024-03,EHP239,22
2024-04,EHP239,23
2024-05,EHP239,23
2024-06,EHP239,24
2024-07,EHP239,23
2024-08,EHP239,23
2024-09,EHP239,24
2024-10,EHP239,23
2022-11,EHP240,187
2022-12,EHP240,185
2022-12,EHP240,185
2023-01,EHP240,187
2023-03,EHP240,176
2023-03,EHP240,176
2023-04,EHP240,187
2023-05,EHP240,187
2023-06,EHP240,192
2023-07,EHP240,187
2023-08,EHP240,187
2023-09,EHP240,184
2023-10,EHP240,187
2023-11,EHP240,187
2023-12,EHP240,196
2024-01,EHP240,187
2024-02,EHP240,187
2024-03,EHP240,183
2024-04,EHP240,187
2024-05,EHP240,187
2024-06,EHP240,198
2024-07,EHP240,187
2024-08,EHP240,187
2024-09,EHP240,199
2024-10,EHP240,187
2022-11,EHP241,159
2022-12,EHP241,157
2022-12,EHP241,157
2023-01,EHP241,159
2023-03,EHP241,149
2023-03,EHP241,149
2023-04,EHP241,159
2023-05,EHP241,159
2023-06,EHP241,163
2023-07,EHP241,159
2023-08,EHP241,159
2023-09,EHP241,157
2023-10,EHP241,159
2023-11,EHP241,159
2023-12,EHP241,167
2024-01,EHP241,159
2024-02,EHP241,159
2024-03,EHP241,155
2024-04,EHP241,159
2024-05,EHP241,159
2024-06,EHP241,168
2024-07,EHP241,159
2024-08,EHP241,159
2024-09,EHP241,169
2024-10,EHP241,159
2022-11,EHP242,112
2022-12,EHP242,110
2022-12,EHP242,110
2023-01,EHP242,112
2023-03,EHP242,105
2023-03,EHP242,105
2023-04,EHP242,112
2023-05,EHP242,112
2023-06,EHP242,115
2023-07,EHP242,112
2023-08,EHP242,112
2023-09,EHP242,110
2023-10,EHP242,112
2023-11,EHP242,112
2023-12,EHP242,117
2024-01,EHP242,112
2024-02,EHP242,112
2024-03,EHP242,109
2024-04,EHP242,112
2024-05,EHP242,112
2024-06,EHP242,119
2024-07,EHP242,112
2024-08,EHP242,112
2024-09,EHP242,119
2024-10,EHP242,112
2022-11,EHP243,65
2022-12,EHP243,64
2022-12,EHP243,64
2023-01,EHP243,65
2023-03,EHP243,61
2023-03,EHP243,61
2023-04,EHP243,65
2023-05,EHP243,65
2023-06,EHP243,66
2023-07,EHP243,65
2023-08,EHP243,65
2023-09,EHP243,64
2023-10,EHP243,65
2023-11,EHP243,65
2023-12,EHP243,68
2024-01,EHP243,65
2024-02,EHP243,65
2024-03,EHP243,63
2024-04,EHP243,65
2024-05,EHP243,65
2024-06,EHP243,69
2024-07,EHP243,65
2024-08,EHP243,65
2024-09,EHP243,69
2024-10,EHP243,65
2022-11,EHP244,108
2022-12,EHP244,106
2022-12,EHP244,106
2023-01,EHP244,108
2023-03,EHP244,101
2023-03,EHP244,101
2023-04,EHP244,108
2023-05,EHP244,108
2023-06,EHP244,110
2023-07,EHP244,108
2023-08,EHP244,108
2023-09,EHP244,106
2023-10,EHP244,108
2023-11,EHP244,108
2023-12,EHP244,113
2024-01,EHP244,108
2024-02,EHP244,108
2024-03,EHP244,105
2024-04,EHP244,108
2024-05,EHP244,108
2024-06,EHP244,114
2024-07,EHP244,108
2024-08,EHP244,108
2024-09,EHP244,115
2024-10,EHP244,108
2022-11,EHP245,251
2022-12,EHP245,248
2022-12,EHP245,248
2023-01,EHP245,251
2023-03,EHP245,236
2023-03,EHP245,236
2023-04,EHP245,251
2023-05,EHP245,251
2023-06,EHP245,257
2023-07,EHP245,251
2023-08,EHP245,251
2023-09,EHP245,247
2023-10,EHP245,251
2023-11,EHP245,251
2023-12,EHP245,263
2024-01,EHP245,251
2024-02,EHP245,251
2024-03,EHP245,246
2024-04,EHP245,251
2024-05,EHP245,251
2024-06,EHP245,266
2024-07,EHP245,251
2024-08,EHP245,251
2024-09,EHP245,267
2024-10,EHP245,251
2022-11,EHP246,292
2022-12,EHP246,289
2022-12,EHP246,289
2023-01,EHP246,292
2023-03,EHP246,275
2023-03,EHP246,275
2023-04,EHP246,292
2023-05,EHP246,292
2023-06,EHP246,300
2023-07,EHP246,292
2023-08,EHP246,292
2023-09,EHP246,288
2023-10,EHP246,292
2023-11,EHP246,292
2023-12,EHP246,300
2024-01,EHP246,292
2024-02,EHP246,292
2024-03,EHP246,286
2024-04,EHP246,292
2024-05,EHP246,292
2024-06,EHP246,300
2024-07,EHP246,292
2024-08,EHP246,292
2024-09,EHP246,300
2024-10,EHP246,292
2022-11,EHP247,68
2022-12,EHP247,67
2022-12,EHP247,67
2023-01,EHP247,68
2023-03,EHP247,64
2023-03,EHP247,64
2023-04,EHP247,68
2023-05,EHP247,68
2023-06,EHP247,69
2023-07,EHP247,68
2023-08,EHP247,68
2023-09,EHP247,67
2023-10,EHP247,68
2023-11,EHP247,68
2023-12,EHP247,71
2024-01,EHP247,68
2024-02,EHP247,68
2024-03,EHP247,66
2024-04,EHP247,68
2024-05,EHP247,68
2024-06,EHP247,72
2024-07,EHP247,68
2024-08,EHP247,68
2024-09,EHP247,72
2024-10,EHP247,68
2022-11,EHP248,119
2022-12,EHP248,117
2022-12,EHP248,117
2023-01,EHP248,119
2023-03,EHP248,112
2023-03,EHP248,112
2023-04,EHP248,119
2023-05,EHP248,119
2023-06,EHP248,122
2023-07,EHP248,119
2023-08,EHP248,119
2023-09,EHP248,117
2023-10,EHP248,119
2023-11,EHP248,119
2023-12,EHP248,125
2024-01,EHP248,119
2024-02,EHP248,119
2024-03,EHP248,116
2024-04,EHP248,119
2024-05,EHP248,119
2024-06,EHP248,126
2024-07,EHP248,119
2024-08,EHP248,119
2024-09,EHP248,126
2024-10,EHP248,119
2022-11,EHP249,170
2022-12,EHP249,168
2022-12,EHP249,168
2023-01,EHP249,170
2023-03,EHP249,160
2023-03,EHP249,160
2023-04,EHP249,170
2023-05,EHP249,170
2023-06,EHP249,174
2023-07,EHP249,170
2023-08,EHP249,170
2023-09,EHP249,167
2023-10,EHP249,170
2023-11,EHP249,170
2023-12,EHP249,178
2024-01,EHP249,170
2024-02,EHP249,170
2024-03,EHP249,166
2024-04,EHP249,170
2024-05,EHP249,170
2024-06,EHP249,180
2024-07,EHP249,170
2024-08,EHP249,170
2024-09,EHP249,181
2024-10,EHP249,170
2022-11,EHP250,27
2022-12,EHP250,26
2022-12,EHP250,26
2023-01,EHP250,27
2023-03,EHP250,25
2023-03,EHP250,25
2023-04,EHP250,27
2023-05,EHP250,27
2023-06,EHP250,27
2023-07,EHP250,27
2023-08,EHP250,27
2023-09,EHP250,26
2023-10,EHP250,27
2023-11,EHP250,27
2023-12,EHP250,28
2024-01,EHP250,27
2024-02,EHP250,27
2024-03,EHP250,26
2024-04,EHP250,27
2024-05,EHP250,27
2024-06,EHP250,28
2024-07,EHP250,27
2024-08,EHP250,27
2024-09,EHP250,28
2024-10,EHP250,27
2022-11,EHP251,213
2022-12,EHP251,210
2022-12,EHP251,210
2023-01,EHP251,213
2023-03,EHP251,200
2023-03,EHP251,200
2023-04,EHP251,213
2023-05,EHP251,213
2023-06,EHP251,218
2023-07,EHP251,213
2023-08,EHP251,213
2023-09,EHP251,210
2023-10,EHP251,213
2023-11,EHP251,213
2023-12,EHP251,223
2024-01,EHP251,213
2024-02,EHP251,213
2024-03,EHP251,208
2024-04,EHP251,213
2024-05,EHP251,213
2024-06,EHP251,226
2024-07,EHP251,213
2024-08,EHP251,213
2024-09,EHP251,227
2024-10,EHP251,213
2022-11,EHP252,20
2022-12,EHP252,19
2022-12,EHP252,19
2023-01,EHP252,20
2023-03,EHP252,18
2023-03,EHP252,18
2023-04,EHP252,20
2023-05,EHP252,20
2023-06,EHP252,20
2023-07,EHP252,20
2023-08,EHP252,20
2023-09,EHP252,19
2023-10,EHP252,20
2023-11,EHP252,20
2023-12,EHP252,21
2024-01,EHP252,20
2024-02,EHP252,20
2024-03,EHP252,19
2024-04,EHP252,20
2024-05,EHP252,20
2024-06,EHP252,21
2024-07,EHP252,20
2024-08,EHP252,20
2024-09,EHP252,21
2024-10,EHP252,20
2022-11,EHP253,138
2022-12,EHP253,136
2022-12,EHP253,136
2023-01,EHP253,138
2023-03,EHP253,130
2023-03,EHP253,130
2023-04,EHP253,138
2023-05,EHP253,138
2023-06,EHP253,141
2023-07,EHP253,138
2023-08,EHP253,138
2023-09,EHP253,136
2023-10,EHP253,138
2023-11,EHP253,138
2023-12,EHP253,145
2024-01,EHP253,138
2024-02,EHP253,138
2024-03,EHP253,135
2024-04,EHP253,138
2024-05,EHP253,138
2024-06,EHP253,146
2024-07,EHP253,138
2024-08,EHP253,138
